frac,inteiras,filename,nodes,lb,ub,root,time,status,heuristica,valor
"rand-20-100-100-10-1,dssp",1,9,9,9,"0,013178",10,NONE,NONE,,0
"rand-20-100-100-10-2,dssp",1,5,5,5,"0,00543",10,NONE,NONE,,0
"rand-20-100-100-15-1,dssp",1,12,12,12,"0,014348",10,NONE,NONE,,0
"rand-20-100-100-15-2,dssp",1,7,7,7,"0,006407",10,NONE,NONE,,0
"rand-20-100-100-20-1,dssp",2,16,16,16,"0,019659",10,NONE,NONE,,0
"rand-20-100-100-20-2,dssp",1,10,10,10,"0,007347",10,NONE,NONE,,0
"rand-20-100-100-25-1,dssp",1,18,18,18,"0,010342",10,NONE,NONE,,0
"rand-20-100-100-25-2,dssp",1,12,12,12,"0,008951",10,NONE,NONE,,0
"rand-20-100-100-5-1,dssp",1,5,5,5,"0,007157",10,NONE,NONE,,0
"rand-20-100-100-5-2,dssp",1,2,2,2,"0,004533",10,NONE,NONE,,0
"rand-20-150-150-10-1,dssp",1,8,8,8,"0,007353",10,NONE,NONE,,0
"rand-20-150-150-10-2,dssp",1,5,5,5,"0,006551",10,NONE,NONE,,0
"rand-20-150-150-15-1,dssp",1,12,12,12,"0,009777",10,NONE,NONE,,0
"rand-20-150-150-15-2,dssp",1,7,7,7,"0,007895",10,NONE,NONE,,0
"rand-20-150-150-20-1,dssp",1,16,16,16,"0,017166",10,NONE,NONE,,0
"rand-20-150-150-20-2,dssp",1,10,10,10,"0,009009",10,NONE,NONE,,0
"rand-20-150-150-25-1,dssp",1,19,19,19,"0,013163",10,NONE,NONE,,0
"rand-20-150-150-25-2,dssp",1,12,12,12,"0,010048",10,NONE,NONE,,0
"rand-20-150-150-5-1,dssp",1,5,5,5,"0,009457",10,NONE,NONE,,0
"rand-20-150-150-5-2,dssp",1,2,2,2,"0,005231",10,NONE,NONE,,0
"rand-20-200-200-10-1,dssp",1,9,9,9,"0,012386",10,NONE,NONE,,0
"rand-20-200-200-10-2,dssp",1,5,5,5,"0,007358",10,NONE,NONE,,0
"rand-20-200-200-15-1,dssp",1,12,12,12,"0,014019",10,NONE,NONE,,0
"rand-20-200-200-15-2,dssp",1,7,7,7,"0,00884",10,NONE,NONE,,0
"rand-20-200-200-20-1,dssp",1,16,16,16,"0,028127",10,NONE,NONE,,0
"rand-20-200-200-20-2,dssp",1,10,10,10,"0,010447",10,NONE,NONE,,0
"rand-20-200-200-25-1,dssp",1,19,19,19,"0,020968",10,NONE,NONE,,0
"rand-20-200-200-25-2,dssp",1,12,12,12,"0,011892",10,NONE,NONE,,0
"rand-20-200-200-5-1,dssp",1,5,5,5,"0,016759",10,NONE,NONE,,0
"rand-20-200-200-5-2,dssp",1,2,2,2,"0,005944",10,NONE,NONE,,0
"rand-20-250-250-10-1,dssp",1,9,9,9,"0,018736",10,NONE,NONE,,0
"rand-20-250-250-10-2,dssp",1,5,5,5,"0,008579",10,NONE,NONE,,0
"rand-20-250-250-15-1,dssp",1,12,12,12,"0,012252",10,NONE,NONE,,0
"rand-20-250-250-15-2,dssp",1,7,7,7,"0,010189",10,NONE,NONE,,0
"rand-20-250-250-20-1,dssp",1,16,16,16,"0,020591",10,NONE,NONE,,0
"rand-20-250-250-20-2,dssp",1,10,10,10,"0,011979",10,NONE,NONE,,0
"rand-20-250-250-25-1,dssp",1,19,19,19,"0,021253",10,NONE,NONE,,0
"rand-20-250-250-25-2,dssp",1,12,12,12,"0,013806",10,NONE,NONE,,0
"rand-20-250-250-5-1,dssp",1,5,5,5,"0,01549",10,NONE,NONE,,0
"rand-20-250-250-5-2,dssp",1,2,2,2,"0,006654",10,NONE,NONE,,0
"rand-20-50-50-10-1,dssp",1,8,8,8,"0,00758",10,NONE,NONE,,0
"rand-20-50-50-10-2,dssp",1,5,5,5,"0,004264",10,NONE,NONE,,0
"rand-20-50-50-15-1,dssp",1,12,12,12,"0,010129",10,NONE,NONE,,0
"rand-20-50-50-15-2,dssp",1,7,7,7,"0,004964",10,NONE,NONE,,0
"rand-20-50-50-20-1,dssp",1,15,15,15,"0,01214",10,NONE,NONE,,0
"rand-20-50-50-20-2,dssp",1,10,10,10,"0,006101",10,NONE,NONE,,0
"rand-20-50-50-25-1,dssp",1,18,18,18,"0,010632",10,NONE,NONE,,0
"rand-20-50-50-25-2,dssp",1,12,12,12,"0,006866",10,NONE,NONE,,0
"rand-20-50-50-5-1,dssp",1,5,5,5,"0,006212",10,NONE,NONE,,0
"rand-20-50-50-5-2,dssp",1,2,2,2,"0,003634",10,NONE,NONE,,0
"rand-4-100-100-10-1,dssp",109,8,8,8,"0,09309",10,NONE,NONE,,0
"rand-4-100-100-10-2,dssp",1,5,5,5,"0,004506",10,NONE,NONE,,0
"rand-4-100-100-15-1,dssp",139,12,12,"10,737409","0,172531",10,NONE,NONE,,"1,262591"
"rand-4-100-100-15-2,dssp",1,7,7,7,"0,005104",10,NONE,NONE,,0
"rand-4-100-100-20-1,dssp",2,14,14,14,"0,023834",10,NONE,NONE,,0
"rand-4-100-100-20-2,dssp",1,10,10,10,"0,007336",10,NONE,NONE,,0
"rand-4-100-100-25-1,dssp",27,18,18,17,"0,227222",10,NONE,NONE,,1
"rand-4-100-100-25-2,dssp",1,12,12,12,"0,007485",10,NONE,NONE,,0
"rand-4-100-100-5-1,dssp",4,5,5,4,"0,015308",10,NONE,NONE,,1
"rand-4-100-100-5-2,dssp",1,2,2,2,"0,003971",10,NONE,NONE,,0
"rand-4-150-150-10-1,dssp",28,8,8,8,"0,115881",10,NONE,NONE,,0
"rand-4-150-150-10-2,dssp",1,5,5,5,"0,005546",10,NONE,NONE,,0
"rand-4-150-150-15-1,dssp",16,12,12,11,"0,144009",10,NONE,NONE,,1
"rand-4-150-150-15-2,dssp",1,7,7,7,"0,006235",10,NONE,NONE,,0
"rand-4-150-150-20-1,dssp",18,15,15,14,"0,221912",10,NONE,NONE,,1
"rand-4-150-150-20-2,dssp",1,10,10,10,"0,007404",10,NONE,NONE,,0
"rand-4-150-150-25-1,dssp",104,18,18,"16,98373","0,377264",10,NONE,NONE,,"1,01627"
"rand-4-150-150-25-2,dssp",1,12,12,12,"0,008084",10,NONE,NONE,,0
"rand-4-150-150-5-1,dssp",4,5,5,4,"0,018254",10,NONE,NONE,,1
"rand-4-150-150-5-2,dssp",1,2,2,2,"0,004724",10,NONE,NONE,,0
"rand-4-200-200-10-1,dssp",13,8,8,8,"0,159656",10,NONE,NONE,,0
"rand-4-200-200-10-2,dssp",1,5,5,5,"0,006353",10,NONE,NONE,,0
"rand-4-200-200-15-1,dssp",103,12,12,"10,860098","0,328942",10,NONE,NONE,,"1,139902"
"rand-4-200-200-15-2,dssp",1,7,7,7,"0,007695",10,NONE,NONE,,0
"rand-4-200-200-20-1,dssp",4,15,15,"14,073125","0,114457",10,NONE,NONE,,"0,926875"
"rand-4-200-200-20-2,dssp",1,10,10,10,"0,008727",10,NONE,NONE,,0
"rand-4-200-200-25-1,dssp",504,18,18,18,"0,896482",10,NONE,NONE,,0
"rand-4-200-200-25-2,dssp",1,12,12,12,"0,009802",10,NONE,NONE,,0
"rand-4-200-200-5-1,dssp",4,5,5,4,"0,023253",10,NONE,NONE,,1
"rand-4-200-200-5-2,dssp",1,2,2,2,"0,005452",10,NONE,NONE,,0
"rand-4-250-250-10-1,dssp",33,9,9,8,"0,222647",10,NONE,NONE,,1
"rand-4-250-250-10-2,dssp",1,5,5,5,"0,007343",10,NONE,NONE,,0
"rand-4-250-250-15-1,dssp",45,12,12,"10,961893","0,36354",10,NONE,NONE,,"1,038107"
"rand-4-250-250-15-2,dssp",1,7,7,7,"0,0087",10,NONE,NONE,,0
"rand-4-250-250-20-1,dssp",276,15,15,15,"0,631152",10,NONE,NONE,,0
"rand-4-250-250-20-2,dssp",1,10,10,10,"0,010295",10,NONE,NONE,,0
"rand-4-250-250-25-1,dssp",473,18,18,18,"1,134471",10,NONE,NONE,,0
"rand-4-250-250-25-2,dssp",1,12,12,12,"0,012201",10,NONE,NONE,,0
"rand-4-250-250-5-1,dssp",4,5,5,4,"0,02889",10,NONE,NONE,,1
"rand-4-250-250-5-2,dssp",1,2,2,2,"0,006161",10,NONE,NONE,,0
"rand-4-50-50-10-1,dssp",3,8,8,"7,028351","0,01573",10,NONE,NONE,,"0,971649"
"rand-4-50-50-10-2,dssp",1,5,5,5,"0,003596",10,NONE,NONE,,0
"rand-4-50-50-15-1,dssp",11,11,11,10,"0,042312",10,NONE,NONE,,1
"rand-4-50-50-15-2,dssp",1,7,7,7,"0,003954",10,NONE,NONE,,0
"rand-4-50-50-20-1,dssp",3,14,14,"13,018084","0,026722",10,NONE,NONE,,"0,981916"
"rand-4-50-50-20-2,dssp",1,10,10,10,"0,005043",10,NONE,NONE,,0
"rand-4-50-50-25-1,dssp",3,17,17,"16,223692","0,024492",10,NONE,NONE,,"0,776308"
"rand-4-50-50-25-2,dssp",1,12,12,12,"0,008823",10,NONE,NONE,,0
"rand-4-50-50-5-1,dssp",2,4,4,4,"0,00798",10,NONE,NONE,,0
"rand-4-50-50-5-2,dssp",1,2,2,2,"0,003211",10,NONE,NONE,,0
,,,,,,,,,,"0,17113618"
,,,,,,,,,,"0,3815923041"
